OBJECTID,SPECIES,TAXONNAME,OLDTAXONNAME,COMMONNAME,FAMILY,ORDER,CLASS,PHYLUM,COMMONFAMILY,COMMONFAMILYALL,LW_A,LW_B,LENTYP,SLTLRAT,FLTLRAT,TROPHIC,TROPHIC_SIMPLE,TROPHIC_MONREP,SPPLEVELID,TARGETED,TOWSPECIES,SHAPE,NUM,R_VALUE,LMAX,L_PACIFIC_AVG,COUNTMAX,PERC_ERROR,SOURCE,ARCTAXONNAME,ALLEN_BOOK_PAGE_FRAME,JOHNSTON,WAKE,MARIANAS,SAMOA,HAWAII,HOW_BAK,PAL_KIN,JARVIS,COMMENT_RANGE,TROPHICLEVEL,LENGTH_CONVERSION_FACTOR,CREATE_DTM,CREATED_BY,LAST_MOD_DTM,LAST_MOD_BY,FISHBASE_,GENERA_SAMOA_BOOKLET,KINGDOM,GENUS,TAXONOMIC_NOTES,APHIAID,AUTHORITY,RANK,CITATION,FULL_CLASSIFICATION,URL,HYBRID,VARIANT,SCIENTIFIC_NAME,TIMOR
5924,CHBR,Chrysiptera brownriggii,,Surge damselfish,Pomacentridae,Perciformes,Actinopterygii,Chordata,Damselfish,Damselfish,0.0294,2.95049999,TL,1,,H,Herb,PRIMARY,-1,0,0,,,,9,4,300,,FB value for genus,Chrysiptera_brownriggii,072-1,0,-1,-1,-1,0,-1,0,0,,2.7,1,,,4/30/2014 2:43 PM,TKANEMURA,Chrysiptera brownriggii #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=5697#,Chrysiptera,Animalia,Chrysiptera,,276827,"(Bennett, 1828)",Species,"Bailly, N. (2010). Chrysiptera brownriggii (Bennett, 1828). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=276827 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Pomacentridae (Family) > Chrysiptera (Genus) > Chrysiptera brownriggii (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=276827,,,Chrysiptera brownriggii,-1
5927,CHCI,Chaetodon citrinellus,,Speckled butterflyfish,Chaetodontidae,Perciformes,Actinopterygii,Chordata,Butterflyfish,Butterflyfish,0.0353,2.83414,FL,1,1,Cor,LowCarn,SECONDARY,-1,0,0,very-flat,74,0,13,7,10,9,Kulbicki 2005,Chaetodon_citrinellus,024-1,-1,0,-1,-1,-1,-1,-1,0,,3.1,1,,,4/30/2014 2:43 PM,TKANEMURA,Chaetodon citrinellus #http://www.fishbase.org/Country/CountrySpeciesSummary.cfm?c_code=840B&id=5561#,Chaetodon,Animalia,Chaetodon,,218744,"Cuvier, 1831",Species,"Bailly, N. (2010). Chaetodon citrinellus Cuvier, 1831. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=218744 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Chaetodontidae (Family) > Chaetodon (Genus) > Chaetodon citrinellus (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=218744,,,Chaetodon citrinellus,-1
5931,CHEI,Cheilinus sp,,,Labridae,Perciformes,Actinopterygii,Chordata,Wrasse,Wrasse,0.015532,3.049364,TL,,,MI,LowCarn,SECONDARY,0,0,0,,,,45,,,,LW_a & LW_b is average of Cheilinus species in list,Cheilinus_sp,,0,-1,-1,-1,-1,-1,-1,-1,,,1,,,4/30/2014 2:43 PM,TKANEMURA,Cheilinus sp.#http://Cheilinus sp.#,Cheilinus,Animalia,Cheilinus,,,,Genus,,,,,,,-1
6017,COFL,Coris flavovittata,,Yellowstripe coris,Labridae,Perciformes,Actinopterygii,Chordata,Wrasse,Wrasse,0.0352,3,TL,1,,MI,LowCarn,SECONDARY,-1,-1,-1,,,,65,30,20,,,Coris_flavovittata,,0,0,0,0,-1,0,0,0,,3.2,1,,,4/30/2014 2:43 PM,TKANEMURA,Coris flavovittata #http://www.fishbase.org/Country/CountrySpeciesSummary.cfm?c_code=840B&id=7827#,Coris,Animalia,Coris,,273555,"(Bennett, 1828)",Species,"Bailly, N. (2010). Coris flavovittata (Bennett, 1828). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=273555 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Labridae (Family) > Coris (Genus) > Coris flavovittata (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=273555,,,Coris flavovittata,0
6021,CORO,Fistulariidae,,,Fistulariidae,Syngnathiformes,Actinopterygii,Chordata,Rare_Families,Cornetfish,0.00046,3.04827,FL,,1,Pisc,Pisc,PISCIVORE,0,0,-1,elongated,47,0,100,72,2,10,Kulbicki 2005,Fistularia_sp,,-1,-1,-1,-1,-1,-1,-1,-1,,,1,,,4/30/2014 2:43 PM,TKANEMURA,,Fistulariidae,Animalia,,,,,Family,WoRMS (2011). Fistulariidae. In: Nicolas Bailly (2011). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=154577 on 2011-07-26,,,,,,-1
6022,COVE,Coris venusta,,Elegant coris,Labridae,Perciformes,Actinopterygii,Chordata,Wrasse,Wrasse,0.0065,3.254,FL,,1,MI,LowCarn,SECONDARY,-1,0,0,,,,20,8,20,,Kulbicki Coris mean,Coris_venusta,,0,0,0,0,-1,0,0,0,,3.3,1,,,4/30/2014 2:43 PM,TKANEMURA,Coris venusta #http://www.fishbase.org/Country/CountrySpeciesSummary.cfm?c_code=840B&id=7826#,Coris,Animalia,Coris,,273564,"Vaillant & Sauvage, 1875",Species,"Bailly, N. (2010). Coris venusta Vaillant & Sauvage, 1875. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=273564 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Labridae (Family) > Coris (Genus) > Coris venusta (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=273564,,,Coris venusta,0
6065,ENPA,Enchelycore pardalis,,Leopard moray eel,Muraenidae,Anguilliformes,Actinopterygii,Chordata,Rare_Families,Moray,0.0246,2.908,FL,,1,Pisc,Pisc,PISCIVORE,-1,0,-1,,,,80,102,2,,Kulbicki Scorpaenidae mean,Enchelycore_pardalis,435-1,-1,0,0,-1,-1,-1,0,-1,,4.5,1,,,4/30/2014 2:43 PM,TKANEMURA,Enchelycore pardalis #http://www.fishbase.org/Country/CountrySpeciesSummary.cfm?c_code=840B&id=7451#,Enchelycore,Animalia,Enchelycore,,217472,"(Temminck & Schlegel, 1846)",Species,"Bailly, N. (2010). Enchelycore pardalis (Temminck & Schlegel, 1846). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=217472 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Anguilliformes (Order) > Muraenidae (Family) > Enchelycore (Genus) > Enchelycore pardalis (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=217472,,,Enchelycore pardalis,0
6066,ENSP,Enneapterygius sp,,,Tripterygiidae,Perciformes,Actinopterygii,Chordata,Rare_Families,Blenny,0.0066,3.1255,?,,,MI,LowCarn,SECONDARY,0,0,0,,,,4.8,,,,FB mean for family,,N/A,0,-1,-1,-1,-1,-1,-1,-1,,,1,,,4/30/2014 2:43 PM,TKANEMURA,,Enneapterygius,Animalia,Enneapterygius,,,,Genus,,,,,,,-1
6068,EPCY,Epinephelus cyanopodus,,Speckled blue grouper,Serranidae,Perciformes,Actinopterygii,Chordata,Grouper,Grouper,0.01105,3.11373,FL,0.81,1,Pisc,Pisc,PISCIVORE,-1,-1,-1,compressed,232,0,76,,4,7,Kulbicki 2005,Epinephelus_cyanopodus,,0,0,0,0,0,0,0,0,,4.1,1,,,4/30/2014 2:43 PM,TKANEMURA,Epinephelus cyanopodus #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=5349#,Epinephelus,Animalia,Epinephelus,,273845,"(Richardson, 1846)",Species,"Bailly, N. (2010). Epinephelus cyanopodus (Richardson, 1846). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=273845 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Serranidae (Family) > Epinephelus (Genus) > Epinephelus cyanopodus (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=273845,,,Epinephelus cyanopodus,0
6070,EPFU,Epinephelus fuscoguttatus,,Brown-marbled grouper,Serranidae,Perciformes,Actinopterygii,Chordata,Grouper,Grouper,0.01335,3.05723,FL,0.8,1,Pisc,Pisc,PISCIVORE,-1,-1,-1,normal,22,0,100,92,4,6,Kulbicki 2005,Epinephelus_fuscoguttatus,162-2,0,0,-1,-1,0,0,-1,0,,4.1,1,,,4/30/2014 2:43 PM,TKANEMURA,Epinephelus fuscoguttatus #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=4460#,Epinephelus,Animalia,Epinephelus,,218218,"(Forsskål, 1775)",Species,"Bailly, N. (2010). Epinephelus fuscoguttatus. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=218218 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Serranidae (Family) > Epinephelus (Genus) > Epinephelus fuscoguttatus (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=218218,,,Epinephelus fuscoguttatus,-1
6072,EPHO,Epinephelus howlandi,,Blacksaddle grouper,Serranidae,Perciformes,Actinopterygii,Chordata,Grouper,Grouper,0.01525,2.99909,FL,0.81,1,Pisc,Pisc,PISCIVORE,-1,-1,-1,normal,83,0,55,42,4,9,Kulbicki 2005,Epinephelus_howlandi,159-1,0,-1,-1,-1,0,-1,-1,-1,Need confirmation for Wake.,4,1,,,4/30/2014 2:43 PM,TKANEMURA,Epinephelus howlandi #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=7348#,Epinephelus,Animalia,Epinephelus,,273856,"(Günther, 1873)",Species,"Bailly, N. (2010). Epinephelus howlandi. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=273856 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Serranidae (Family) > Epinephelus (Genus) > Epinephelus howlandi (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=273856,,,Epinephelus howlandi,0
5894,CEFC,Centropyge flavicauda,,Whitetail angelfish,Pomacanthidae,Perciformes,Actinopterygii,Chordata,Rare_Families,Angelfish,0.0745,2.577,FL,1,1,H,Herb,PRIMARY,-1,0,0,,,,8,,15,,Kulbicki Centropyge mean,Centropyge_flavicauda,,0,0,0,0,0,0,0,0,,2.8,1,,,4/30/2014 2:43 PM,TKANEMURA,Centropyge flavicauda #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=5664#,Centropyge,Animalia,Centropyge,,211776,"Fraser-Brunner, 1933",Species,"Bailly, N. (2010). Centropyge flavicauda Fraser-Brunner, 1933. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=211776 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Pomacanthidae (Family) > Centropyge (Genus) > Centropyge flavicauda (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=211776,,,Centropyge flavicauda,0
5896,CEFL,Centropyge flavissima,,Lemonpeel angelfish,Pomacanthidae,Perciformes,Actinopterygii,Chordata,Rare_Families,Angelfish,0.0314,2.7995,TL,1,,H,Herb,PRIMARY,-1,0,0,,,,14,7,15,,FB mean for genus,Centropyge_flavissima,033-3,0,-1,-1,-1,-1,-1,-1,-1,,2.8,1,,,4/30/2014 2:43 PM,TKANEMURA,2#http://2#,Centropyge,Animalia,Centropyge,,278836,"(Cuvier, 1831)",Species,"Bailly, N. (2010). Centropyge flavissima (Cuvier, 1831). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=278836 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Pomacanthidae (Family) > Centropyge (Genus) > Centropyge flavissima (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=278836,,,Centropyge flavissima,0
5897,CEFV,Centropyge flavissima x vroliki hybrid,,,Pomacanthidae,Perciformes,Actinopterygii,Chordata,Rare_Families,Angelfish,0.0745,2.577,FL,1,1,H,Herb,PRIMARY,-1,0,0,,,,10.5,,15,,Kulbicki Centropyge mean,Centropyge_flavissima_x_vroliki_hybrid,,0,0,0,0,0,0,0,0,,,1,,,4/30/2014 2:43 PM,TKANEMURA,,Centropyge,Animalia,Centropyge,Hybrid: flavissima/vroliki,,,Genus,,,,flavissima/vroliki,,,0
5900,CELO,Centropyge loricula,,Flame angel,Pomacanthidae,Perciformes,Actinopterygii,Chordata,Rare_Families,Angelfish,0.0314,2.7995,TL,1,,H,Herb,PRIMARY,-1,0,0,,,,10,5,15,,FB mean for genus,Centropyge_loricula,035-4,-1,-1,-1,-1,-1,-1,-1,-1,,2.8,1,,,4/30/2014 2:43 PM,TKANEMURA,Centropyge loricula #http://www.fishbase.org/Country/CountrySpeciesSummary.cfm?c_code=840B&id=7814#,Centropyge,Animalia,Centropyge,,278841,"(Günther, 1874)",Species,"Bailly, N. (2010). Centropyge loricula (Günther, 1874). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=278841 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Pomacanthidae (Family) > Centropyge (Genus) > Centropyge loricula (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=278841,,,Centropyge loricula,0
6164,HEVA,Heniochus varius,,Horned bannerfish,Chaetodontidae,Perciformes,Actinopterygii,Chordata,Butterflyfish,Butterflyfish,0.025,3,TL,1,,Cor,LowCarn,SECONDARY,-1,0,0,,,,19,11,10,,FB,Heniochus_varius,028-6,0,0,-1,-1,0,-1,0,0,,3.2,1,,,4/30/2014 2:43 PM,TKANEMURA,Heniochus varius #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=5592#,Heniochus,Animalia,Heniochus,,276750,"(Cuvier, 1829)",Species,"Bailly, N. (2010). Heniochus varius (Cuvier, 1829). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=276750 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Chaetodontidae (Family) > Heniochus (Genus) > Heniochus varius (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=276750,,,Heniochus varius,-1
5902,CEML,Centropyge multicolor,,Multicolor angelfish,Pomacanthidae,Perciformes,Actinopterygii,Chordata,Rare_Families,Angelfish,0.0745,2.577,FL,1,1,H,Herb,PRIMARY,-1,0,0,,,,8,,15,,Kulbicki Centropyge mean,Centropyge_multicolor,,-1,-1,-1,-1,-1,0,0,0,,2.8,1,,,4/30/2014 2:43 PM,TKANEMURA,Centropyge multicolor #http://www.fishbase.org/Country/CountrySpeciesSummary.cfm?c_code=840B&id=11000#,Centropyge,Animalia,Centropyge,,278842,"Randall & Wass, 1974",Species,"Bailly, N. (2010). Centropyge multicolor Randall & Wass, 1974. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=278842 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Pomacanthidae (Family) > Centropyge (Genus) > Centropyge multicolor (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=278842,,,Centropyge multicolor,0
5904,CEOC,Cetoscarus ocellatus,Cetoscarus bicolor,Bicolour parrotfish,Scaridae,Perciformes,Actinopterygii,Chordata,Parrotfish,Parrotfish,0.0157,3,TL,1,,H,Herb,PRIMARY,-1,-1,-1,,,,90,33,30,,FB,Cetoscarus_bicolor,179-1,0,0,-1,-1,0,0,0,0,,2,1,,,4/30/2014 2:43 PM,TKANEMURA,Cetoscarus ocellatus#http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=5538#,Cetoscarus,Animalia,Cetoscarus,Not an accepted species in WoRMS,,,Species,,,,,,Cetoscarus ocellatus,-1
5906,CEPP,Centropyge sp,,,Pomacanthidae,Perciformes,Actinopterygii,Chordata,Rare_Families,Angelfish,0.07448,2.57693,FL,1,1,H,Herb,PRIMARY,0,0,0,compressed,210,0,13.5,,15,17,Kulbicki 2005,Centropyge_sp,,-1,-1,-1,-1,-1,-1,-1,-1,,,1,,,4/30/2014 2:43 PM,TKANEMURA,,Centropyge,Animalia,Centropyge,,,,Genus,,,,,,,0
5908,CESO,Cephalopholis sonnerati,,Tomato hind,Serranidae,Perciformes,Actinopterygii,Chordata,Grouper,Grouper,0.00661,3.27655,FL,0.82,1,Pisc,Pisc,PISCIVORE,-1,-1,-1,normal,96,0,50,38,4,8,Kulbicki 2005,Cephalopholis_sonnerati,,0,0,-1,-1,0,0,0,0,,3.8,1,,,4/30/2014 2:43 PM,TKANEMURA,Cephalopholis sonnerati #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=6454#,Cephalopholis,Animalia,Cephalopholis,,218183,"(Valenciennes, 1828)",Species,"Bailly, N. (2010). Cephalopholis sonnerati. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=218183 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Serranidae (Family) > Cephalopholis (Genus) > Cephalopholis sonnerati (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=218183,,,Cephalopholis sonnerati,-1
5910,CESS,Cephalopholis sp,,,Serranidae,Perciformes,Actinopterygii,Chordata,Grouper,Grouper,0.00929,3.18074,FL,0.82,1,Pisc,Pisc,PISCIVORE,0,-1,-1,,,,60,,4,,,Cephalopholis_sp,154-3,-1,-1,-1,-1,-1,-1,-1,-1,,,1,,,4/30/2014 2:43 PM,TKANEMURA,Cephalopholis sp#http://Cephalopholis sp#,Cephalopholis,Animalia,Cephalopholis,,,,Genus,,,,,,,-1
5911,CESX,Cephalopholis sexmaculata,,Sixblotch hind,Serranidae,Perciformes,Actinopterygii,Chordata,Grouper,Grouper,0.0164,3.0303,TL,1,,Pisc,Pisc,PISCIVORE,-1,-1,-1,,,,50,34,4,,FB mean for genus,Cephalopholis_sexmaculata,156-3,0,0,-1,-1,0,0,-1,-1,,4.5,1,,,4/30/2014 2:43 PM,TKANEMURA,Cephalopholis sexmaculata #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=6453#,Cephalopholis,Animalia,Cephalopholis,,218189,"(Rüppell, 1830)",Species,"Bailly, N. (2010). Cephalopholis sexmaculata (Rüppell, 1830). In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=218189 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Serranidae (Family) > Cephalopholis (Genus) > Cephalopholis sexmaculata (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=218189,,,Cephalopholis sexmaculata,-1
6153,HEAC,Heniochus acuminatus,,Pennant coralfish,Chaetodontidae,Perciformes,Actinopterygii,Chordata,Butterflyfish,Butterflyfish,0.0247,3.1058,FL,1,1,Pk,LowCarn,PLANKTIVORE,-1,0,0,very-flat,85,0,25,12,10,11,Kulbicki 2005,Heniochus_acuminatus,028-2,0,-1,-1,-1,0,-1,0,0,,3.5,1,,,4/30/2014 2:43 PM,TKANEMURA,Heniochus acuminatus #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=5588#,Heniochus,Animalia,Heniochus,,218765,"(Linnaeus, 1758)",Species,"Bailly, N. (2011). Heniochus acuminatus (Linnaeus, 1758). In: Nicolas Bailly (2011). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=218765 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Chaetodontidae (Family) > Heniochus (Genus) > Heniochus acuminatus (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=218765,,,Heniochus acuminatus,-1
5844,BOBM,Bodianus bimaculatus,,Twospot hogfish,Labridae,Perciformes,Actinopterygii,Chordata,Wrasse,Wrasse,0.0108,3.173,FL,,1,MI,LowCarn,SECONDARY,-1,0,0,,,,10,4,20,,Kulbicki Bodianus mean,Bodianus_bimaculatus,,0,0,0,0,0,0,0,0,,3.5,1,,,4/30/2014 2:43 PM,TKANEMURA,Bodianus bimaculatus #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=5499#,Bodianus,Animalia,Bodianus,,218935,"Allen, 1973",Species,"Bailly, N. (2010). Bodianus bimaculatus Allen, 1973. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=218935 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Labridae (Family) > Bodianus (Genus) > Bodianus bimaculatus (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=218935,,,Bodianus bimaculatus,-1
5847,BOMA,Bothus mancus,,Flowery flounder,Bothidae,Pleuronectiformes,Actinopterygii,Chordata,Rare_Families,Flounder,0.00981,3.189,TL,1,,MI,LowCarn,SECONDARY,-1,0,0,,,,45,32,2,,"FB value for B. lunulatus, an Atlantic/Carib reef sp that reaches sim length",Bothus_mancus,386-1,-1,-1,-1,-1,-1,-1,-1,-1,,4.4,1,,,4/30/2014 2:43 PM,TKANEMURA,Bothus mancus #http://www.fishbase.org/Country/CountrySpeciesSummary.cfm?c_code=840B&id=7641#,Bothus,Animalia,Bothus,,219796,"(Broussonet, 1782)",Species,"Bailly, N. (2010). Bothus mancus. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=219796 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Pleuronectiformes (Order) > Bothidae (Family) > Bothus (Genus) > Bothus mancus (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=219796,,,Bothus mancus,0
5849,BOMU,Bolbometopon muricatum,,Green humphead parrotfish,Scaridae,Perciformes,Actinopterygii,Chordata,Parrotfish,Parrotfish,0.0183,3.0421,TL,1,,Cor,LowCarn,SECONDARY,-1,-1,-1,,,,130,82,30,,FB mean for family,Bolbometopon_muricatum,187-6,0,-1,-1,-1,0,-1,-1,-1,,2.7,1,,,4/30/2014 2:43 PM,TKANEMURA,Bolbometopon muricatum #http://www.fishbase.org/Summary/SpeciesSummary.cfm?id=5537#,Bodianus,Animalia,Bolbometopon,,219074,"(Valenciennes, 1840)",Species,"Bailly, N. (2010). Bolbometopon muricatum. In: Nicolas Bailly (2010). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=219074 on 2011-07-26",Biota (Superdomain) > Animalia (Kingdom) > Chordata (Phylum) > Vertebrata (Subphylum) > Gnathostomata (Superclass) > Pisces (Superclass) > Actinopterygii (Class) > Perciformes (Order) > Scaridae (Family) > Bolbometopon (Genus) > Bolbometopon muricatum (Species) > ,http://www.marinespecies.org/aphia.php?p=taxdetails&id=219074,,,Bolbometopon muricatum,-1
5851,BOTH,Bothidae,,,Bothidae,Pleuronectiformes,Actinopterygii,Chordata,Rare_Families,Flounder,0.00721,3.21275,FL,,1,MI,LowCarn,SECONDARY,0,0,0,very-flat,260,0,20.5,18,2,13,Kulbicki 2005,Bothid_sp,,-1,-1,-1,-1,-1,-1,-1,-1,,,1,,,4/30/2014 2:43 PM,TKANEMURA,,Bothidae,Animalia,,,,,Family,WoRMS (2011). Bothidae. In: Nicolas Bailly (2011). FishBase. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=125576 on 2011-07-26,,,,,,-1
